2025-01-15 23:29:58,248 INFO    StreamThr :34031 [internal.py:wandb_internal():86] W&B internal server running at pid: 34031, started at: 2025-01-15 23:29:58.247177
2025-01-15 23:29:58,249 DEBUG   HandlerThread:34031 [handler.py:handle_request():146] handle_request: status
2025-01-15 23:29:58,252 INFO    WriterThread:34031 [datastore.py:open_for_write():85] open: /Users/jerry/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20250115_232958-qppq6pdy/run-qppq6pdy.wandb
2025-01-15 23:29:58,253 DEBUG   SenderThread:34031 [sender.py:send():380] send: header
2025-01-15 23:29:58,276 DEBUG   SenderThread:34031 [sender.py:send():380] send: run
2025-01-15 23:29:58,609 INFO    SenderThread:34031 [dir_watcher.py:__init__():211] watching files in: /Users/jerry/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20250115_232958-qppq6pdy/files
2025-01-15 23:29:58,610 INFO    SenderThread:34031 [sender.py:_start_run_threads():1124] run started: qppq6pdy with start time 1737001798.248973
2025-01-15 23:29:58,623 DEBUG   HandlerThread:34031 [handler.py:handle_request():146] handle_request: check_version
2025-01-15 23:29:58,623 DEBUG   SenderThread:34031 [sender.py:send_request():407] send_request: check_version
2025-01-15 23:29:58,723 DEBUG   HandlerThread:34031 [handler.py:handle_request():146] handle_request: run_start
2025-01-15 23:29:58,732 DEBUG   HandlerThread:34031 [system_info.py:__init__():32] System info init
2025-01-15 23:29:58,732 DEBUG   HandlerThread:34031 [system_info.py:__init__():47] System info init done
2025-01-15 23:29:58,733 INFO    HandlerThread:34031 [system_monitor.py:start():194] Starting system monitor
2025-01-15 23:29:58,733 INFO    SystemMonitor:34031 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-01-15 23:29:58,733 INFO    HandlerThread:34031 [system_monitor.py:probe():214] Collecting system info
2025-01-15 23:29:58,735 INFO    SystemMonitor:34031 [interfaces.py:start():190] Started cpu monitoring
2025-01-15 23:29:58,735 DEBUG   HandlerThread:34031 [system_info.py:probe():196] Probing system
2025-01-15 23:29:58,735 INFO    SystemMonitor:34031 [interfaces.py:start():190] Started disk monitoring
2025-01-15 23:29:58,739 INFO    SystemMonitor:34031 [interfaces.py:start():190] Started gpuapple monitoring
2025-01-15 23:29:58,741 INFO    SystemMonitor:34031 [interfaces.py:start():190] Started memory monitoring
2025-01-15 23:29:58,742 INFO    SystemMonitor:34031 [interfaces.py:start():190] Started network monitoring
2025-01-15 23:29:58,743 DEBUG   HandlerThread:34031 [system_info.py:_probe_git():181] Probing git
2025-01-15 23:29:58,761 DEBUG   HandlerThread:34031 [system_info.py:_probe_git():189] Probing git done
2025-01-15 23:29:58,761 DEBUG   HandlerThread:34031 [system_info.py:probe():244] Probing system done
