2025-01-15 23:21:45,179 INFO    StreamThr :33910 [internal.py:wandb_internal():86] W&B internal server running at pid: 33910, started at: 2025-01-15 23:21:45.179044
2025-01-15 23:21:45,180 DEBUG   HandlerThread:33910 [handler.py:handle_request():146] handle_request: status
2025-01-15 23:21:45,183 INFO    WriterThread:33910 [datastore.py:open_for_write():85] open: /Users/jerry/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20250115_232145-bzeaebx7/run-bzeaebx7.wandb
2025-01-15 23:21:45,183 DEBUG   SenderThread:33910 [sender.py:send():380] send: header
2025-01-15 23:21:45,200 DEBUG   SenderThread:33910 [sender.py:send():380] send: run
2025-01-15 23:21:45,479 INFO    SenderThread:33910 [dir_watcher.py:__init__():211] watching files in: /Users/jerry/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20250115_232145-bzeaebx7/files
2025-01-15 23:21:45,479 INFO    SenderThread:33910 [sender.py:_start_run_threads():1124] run started: bzeaebx7 with start time 1737001305.180437
2025-01-15 23:21:45,488 DEBUG   HandlerThread:33910 [handler.py:handle_request():146] handle_request: check_version
2025-01-15 23:21:45,488 DEBUG   SenderThread:33910 [sender.py:send_request():407] send_request: check_version
2025-01-15 23:21:45,581 DEBUG   HandlerThread:33910 [handler.py:handle_request():146] handle_request: run_start
2025-01-15 23:21:45,591 DEBUG   HandlerThread:33910 [system_info.py:__init__():32] System info init
2025-01-15 23:21:45,591 DEBUG   HandlerThread:33910 [system_info.py:__init__():47] System info init done
2025-01-15 23:21:45,591 INFO    HandlerThread:33910 [system_monitor.py:start():194] Starting system monitor
2025-01-15 23:21:45,592 INFO    SystemMonitor:33910 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-01-15 23:21:45,592 INFO    HandlerThread:33910 [system_monitor.py:probe():214] Collecting system info
2025-01-15 23:21:45,592 INFO    SystemMonitor:33910 [interfaces.py:start():190] Started cpu monitoring
2025-01-15 23:21:45,594 DEBUG   HandlerThread:33910 [system_info.py:probe():196] Probing system
2025-01-15 23:21:45,594 INFO    SystemMonitor:33910 [interfaces.py:start():190] Started disk monitoring
2025-01-15 23:21:45,596 INFO    SystemMonitor:33910 [interfaces.py:start():190] Started gpuapple monitoring
2025-01-15 23:21:45,598 INFO    SystemMonitor:33910 [interfaces.py:start():190] Started memory monitoring
2025-01-15 23:21:45,600 INFO    SystemMonitor:33910 [interfaces.py:start():190] Started network monitoring
2025-01-15 23:21:45,601 DEBUG   HandlerThread:33910 [system_info.py:_probe_git():181] Probing git
